shortcode,content_form,folder,n_jpg,n_mp4,n_slides,has_frames,n_frames,has_transcript,transcript_nonempty,media_id,caption,comments_count,like_count,media_product_type,media_type,permalink,timestamp,reach,saved,views,total_interactions,comments_downloaded,year,Not_reel,month,dayofweek,hour,ig_pk,owner_username,owner_id,media_type_api,product_type_api,taken_at,has_audio,video_duration,location_name,n_hashtags,n_mentions,music_source,audio_type,song_title,artist,audio_id,audio_cluster_id,music_duration_ms,is_explicit,mashups_allowed,tagged_usernames,tagged_user_ids,n_tagged,coauthors,coauthor_ids,n_coauthors,product_tags,n_product_tags,n_featured_products,sponsor_usernames,is_paid_partnership,features_status
CSJpuKSo-_U,image,multimodal_dataset_fixed\image\CSJpuKSo-_U,1,0,1,,0,,,18240592819055342,"Selfi vecchia maniera vecchio trucco vecchio stile: nonostante il successo dei recenti stravolgimenti look nu poco shock, I’m still I’m still cami from the block.",235.0,111838.0,FEED,IMAGE,https://www.instagram.com/p/CSJpuKSo-_U/,2021-08-04 11:28:18,1335.0,366.0,0.0,112439.0,1.0,2021.0,True,8.0,Wednesday,11.0,2632818949227802580,camihawke,15526265,1.0,feed,1628076498.0,,,,0.0,0.0,none,,,,,,,,,[],[],0.0,[],[],0.0,[],0.0,0.0,[],False,ok
CSlxTnqrM_J,image,multimodal_dataset_fixed\image\CSlxTnqrM_J,1,0,1,,0,,,17897426639212331,"Buon ferragosto amici, qui era prima di sapere che a Perugia mi avrebbe atteso un pinguino raffreddatore per ambienti acquistato da Romi e descritto alla sottoscritta come AFFARE, che oltre a raffreddare come potrebbe fare un mio sbuffo a mezzogiorno nel Sahara, fa lo stesso rumore bianco del motore dello space shuttle. Lo fisso per vedere se a una certa decolla, vi tengo aggiornati.",193.0,128377.0,FEED,IMAGE,https://www.instagram.com/p/CSlxTnqrM_J/,2021-08-15 09:33:19,5349.0,212.0,0.0,128782.0,1.0,2021.0,True,8.0,Sunday,9.0,2640733609063665609,camihawke,15526265,1.0,feed,1629019999.0,,,,0.0,0.0,none,,,,,,,,,['aimoneromizi'],['5786712837'],1.0,[],[],0.0,[],0.0,0.0,[],False,ok
CSrHQoDInO8,image,multimodal_dataset_fixed\image\CSrHQoDInO8,1,0,1,,0,,,17890339358254830,"Giornata di oggi: dalle ore 9.00 dipingo una vecchia tela da terminare e ascolto demoni urbani, credo proseguiró con questa doppietta fino a notte fonda. Ciao dal grifo.",202.0,116515.0,FEED,IMAGE,https://www.instagram.com/p/CSrHQoDInO8/,2021-08-17 11:21:21,3648.0,497.0,0.0,117214.0,1.0,2021.0,True,8.0,Tuesday,11.0,2642237535222395836,camihawke,15526265,1.0,feed,1629199281.0,,,Gioventù 2021,0.0,0.0,none,,,,,,,,,[],[],0.0,[],[],0.0,[],0.0,0.0,[],False,ok
CstBvQPtklV,image,multimodal_dataset_fixed\image\CstBvQPtklV,1,0,1,,0,,,18263180179144778,"Giulia mi ha detto che in questa foto sembro un’imprenditrice che ha appena avviato un’azienda certificata bcorp che gestisce una rosa di ristoranti con tutto a chilometro zero, plant based e minimo impatto ambientale.  Mi manca solo di decidere il nome del ristorante e poi vi invito all’inaugurazione. Come lo chiamiamo?  Comunque aggiorno CV, nella vita: imprenditrice vegetale.",479.0,166690.0,FEED,IMAGE,https://www.instagram.com/p/CstBvQPtklV/,2023-05-26 10:46:11,977898.0,989.0,0.0,168158.0,1.0,2023.0,True,5.0,Friday,10.0,3111150562888272213,camihawke,15526265,1.0,feed,1685098070.0,,,,0.0,0.0,none,,,,,,,,,['eleonoraproietti'],['35320740'],1.0,[],[],0.0,[],0.0,0.0,[],False,ok
CsTH_kfNai6,image,multimodal_dataset_fixed\image\CsTH_kfNai6,1,0,1,,0,,,17860214567947282,Eh no purtroppo quel capello dalla faccia non si toglie mi spiace anche io sto impazzendo vorrei perforare lo schermo e levarlo ma no è proprio solo una foto e quel capello rimarrà lì scusate davvero ora carico una serie di foto appaganti dove finiscono di colorare i quadratini con l’evidenziatore oppure riempiono i cassetti con i separatori precisi precisi in modo da controbilanciare questa violenza ottica ok?,189.0,84188.0,FEED,IMAGE,https://www.instagram.com/p/CsTH_kfNai6/,2023-05-16 09:21:15,787397.0,454.0,0.0,84831.0,1.0,2023.0,True,5.0,Tuesday,9.0,3103859723019331770,camihawke,15526265,1.0,feed,1684228934.0,,,Fastidiosa,0.0,0.0,none,,,,,,,,,[],[],0.0,[],[],0.0,[],0.0,0.0,[],False,ok
CT9VppDLO1V,image,multimodal_dataset_fixed\image\CT9VppDLO1V,1,0,1,,0,,,17918245843909434,"Bellissimo ieri a Firenze, grazie ai @fastanimalsandslowkids per averci regalato un disco meraviglioso, alla musica che annulla ogni distanza, a teatri storici come La Pergola, dove ogni nota risuona con la stessa forza che li ha fatti sopravvivere al tempo, ma soprattutto grazie ad @alicelikeaudrey che ha portato una giacca di scorta perchè le è venuto il dubbio che riuscissimo a metterci entrambe, lo stesso giorno, l’unico capo che abbiamo mai avuto in comune in tutta la vita, e infatti.",138.0,105531.0,FEED,IMAGE,https://www.instagram.com/p/CT9VppDLO1V/,2021-09-18 09:44:49,971.0,342.0,0.0,106011.0,1.0,2021.0,True,9.0,Saturday,9.0,2665381775025171797,camihawke,15526265,1.0,feed,1631958289.0,,,Grazie A Tutti,0.0,2.0,none,,,,,,,,,[],[],0.0,[],[],0.0,[],0.0,0.0,[],False,ok
CTCV2HBIS74,image,multimodal_dataset_fixed\image\CTCV2HBIS74,1,0,1,,0,,,17929048756689353,"E con questa foto d’amore possiamo dichiarare ufficialmente finite le vacanze, da lunedi piano piano si riprende tutto anche le date di presentazione di #pertuttoilrestodeimieisbagli in giro per l’Italia! Carichissima❤️",184.0,120737.0,FEED,IMAGE,https://www.instagram.com/p/CTCV2HBIS74/,2021-08-26 11:51:20,3067.0,183.0,0.0,121104.0,1.0,2021.0,True,8.0,Thursday,11.0,2648775608210894584,camihawke,15526265,1.0,feed,1629978680.0,,,The End,1.0,0.0,none,,,,,,,,,['aimoneromizi'],['5786712837'],1.0,[],[],0.0,[],0.0,0.0,[],False,ok
CTelJrFICsM,image,multimodal_dataset_fixed\image\CTelJrFICsM,1,0,1,,0,,,18146296867173853,"La sera del mio compleanno il sole è tramontato alle 21:16, perchè il 21 giugno è il giorno piú lungo dell’anno. Stasera invece il sole tramonterà alle 19:51 e questo perchè si sta inesorabilmente avvicinando quell’appuntamento funesto chiamato ora solare, quando i lampioni iniziano ad accendersi alle 15,00 e si fa merenda guardando le costellazioni. 
Io non lo accetto. 
In foto: parenti che nel 1991 cercano di convincermi a fare pace con il moto di rivoluzione terrestre.",188.0,79569.0,FEED,IMAGE,https://www.instagram.com/p/CTelJrFICsM/,2021-09-06 11:03:48,2147.0,235.0,0.0,79995.0,1.0,2021.0,True,9.0,Monday,11.0,2656724222648265484,camihawke,15526265,1.0,feed,1630926228.0,,,NO NO NO,0.0,0.0,none,,,,,,,,,[],[],0.0,[],[],0.0,[],0.0,0.0,[],False,ok
CtgoPMkNSmG,image,multimodal_dataset_fixed\image\CtgoPMkNSmG,1,0,1,,0,,,17852337875989409,"Non credo di sentirmi benissimo, ma spero tanto ci sarete perchè vorrei vedervi e rivedervi tutt.  Nel frattempo ripasso la primavera di Vivaldi.   I biglietti per tutte le date saranno acquistabili da DOMANI ALLE 16.00.  Fuori😬, dentro⚰️",718.0,48440.0,FEED,IMAGE,https://www.instagram.com/p/CtgoPMkNSmG/,2023-06-15 11:44:30,929640.0,1526.0,0.0,50684.0,1.0,2023.0,True,6.0,Thursday,11.0,3125675107540085126,camihawke,15526265,1.0,feed,1686829530.0,,,,0.0,0.0,none,,,,,,,,,['vivoconcerti' 'showreel_factory'],['212137953' '2288459744'],2.0,[],[],0.0,[],0.0,0.0,[],False,ok
CTMZGeHrZZC,image,multimodal_dataset_fixed\image\CTMZGeHrZZC,1,0,1,,0,,,17921177794849472,Una foto a caso solo per informare la polizia del sistema solare che ho appena depositato un esposto che denuncia l’ingiustizia di tre mesi scarsi d’estate meravigliosa e cara contro nove mesi di buio e freddo e maledetto inverno. La primavera e l’autunno si sa che non esistono da quando qua era tutta campagna. ANDRÓ FINO IN FONDO A QUESTA STORIA VE LO PROMETTO.,304.0,115597.0,FEED,IMAGE,https://www.instagram.com/p/CTMZGeHrZZC/,2021-08-30 09:32:11,1390.0,317.0,0.0,116218.0,1.0,2021.0,True,8.0,Monday,9.0,2651604676435088962,camihawke,15526265,1.0,feed,1630315931.0,,,Polizia,0.0,0.0,none,,,,,,,,,[],[],0.0,[],[],0.0,[],0.0,0.0,[],False,ok
CTsA7Lzoqcn,image,multimodal_dataset_fixed\image\CTsA7Lzoqcn,1,0,1,,0,,,17938376707567166,Rifugio ponti menú assaggiato nella sua totalità voto diesci compreso il dolce tipico chiamato bisciola segnatevelo. Bella giornata #postboomer,76.0,79921.0,FEED,IMAGE,https://www.instagram.com/p/CTsA7Lzoqcn/,2021-09-11 16:16:37,2424.0,292.0,0.0,80289.0,1.0,2021.0,True,9.0,Saturday,16.0,2660505546995705639,camihawke,15526265,1.0,feed,1631376997.0,,,Rifugio Cesare Ponti,1.0,0.0,none,,,,,,,,,[],[],0.0,[],[],0.0,[],0.0,0.0,[],False,ok
CTUiUKNo9m5,image,multimodal_dataset_fixed\image\CTUiUKNo9m5,1,0,1,,0,,,17902626716162822,"L’ho finito tanto tempo fa ma non ne ho mai parlato, forse perchè certa non avrei trovato le parole giuste. Questo libro secondo me, anche se non so spiegarmi come, riesce a sfiorare con delicatezza la ferocia più cupa, racconta senza sentenziare, scava senza spiare, restituisce domande quando eri certo di avere già in tasca le risposte. È un solido scomodo e pesante, questa storia, e a trasportarne il peso ci pensa l’abile penna di Nicola, capace di traghettarci, a poco a poco, verso infere sponde.",138.0,30080.0,FEED,IMAGE,https://www.instagram.com/p/CTUiUKNo9m5/,2021-09-02 13:26:37,25080.0,4837.0,0.0,35055.0,1.0,2021.0,True,9.0,Thursday,13.0,2653896999365237177,camihawke,15526265,1.0,feed,1630589197.0,,,,0.0,0.0,none,,,,,,,,,['lagioia.nicola'],['11437556697'],1.0,[],[],0.0,[],0.0,0.0,[],False,ok
CU2x-iJoqdJ,image,multimodal_dataset_fixed\image\CU2x-iJoqdJ,1,0,1,,0,,,17896731704361654,"Domenica pomeriggio, autunno, ho fatto il banana bread e bevuto un the: molto piacevole.",93.0,62185.0,FEED,IMAGE,https://www.instagram.com/p/CU2x-iJoqdJ/,2021-10-10 17:09:03,2044.0,288.0,0.0,62566.0,1.0,2021.0,True,10.0,Sunday,17.0,2681550429701187401,camihawke,15526265,1.0,feed,1633885743.0,,,Autunno,0.0,0.0,none,,,,,,,,,[],[],0.0,[],[],0.0,[],0.0,0.0,[],False,ok
CU9usaDoxeB,image,multimodal_dataset_fixed\image\CU9usaDoxeB,1,0,1,,0,,,17874986288584307,Tende-nzialmente libere e capaci di essere sia libro che copertina.,91.0,97482.0,FEED,IMAGE,https://www.instagram.com/p/CU9usaDoxeB/,2021-10-13 09:55:03,1756.0,530.0,0.0,98103.0,1.0,2021.0,True,10.0,Wednesday,9.0,2683506314757478273,camihawke,15526265,1.0,feed,1634118903.0,,,Tende e Tendenze,0.0,0.0,none,,,,,,,,,[],[],0.0,[],[],0.0,[],0.0,0.0,[],False,ok
CUAR2Pmokm8,image,multimodal_dataset_fixed\image\CUAR2Pmokm8,1,0,1,,0,,,17903199353291708,"Ho scattato una foto ricordo del pomeriggio di ieri in cui sono stata invitata da @27esimaora a dialogare con la professoressa Amalia Ercoli-Finzi, la prima donna a essersi laureata in ingegneria aeronautica, in un panel dedicato ai talenti. Al netto del fatto che la professioressa ha una presenza magnetica, che è un pozzo di cultura e storia e che sarei rimasta ad ascoltarla per ore, parlare con lei è stato come rivivere in parte le lunghe chiacchierate che facevo con la nonna Etta, quando ancora riusciva a parlare. Lo ricorderò come un bellissimo pomeriggio, non solo per l’onore di aver potuto condividere il palco con lei, ma anche per i ricordi e le sensazioni che questo dialogo mi ha rievocato.",154.0,119476.0,FEED,IMAGE,https://www.instagram.com/p/CUAR2Pmokm8/,2021-09-19 13:09:18,2959.0,677.0,0.0,120307.0,1.0,2021.0,True,9.0,Sunday,13.0,2666209473800063420,camihawke,15526265,1.0,feed,1632056958.0,,,Tempo delle Donne,0.0,1.0,none,,,,,,,,,[],[],0.0,[],[],0.0,[],0.0,0.0,[],False,ok
CUFSSSGIS_5,image,multimodal_dataset_fixed\image\CUFSSSGIS_5,1,0,1,,0,,,17992151167364388,"Nell’anno in cui l’Italia ha praticamente vinto tutto, mi sento di poter dire che anche io ieri pomeriggio ho vinto qualcosa: essere stata invitata dal @quirinale ad assistere e documentare la cerimonia di inaugurazione dell’anno scolastico mi ha regalato un ricordo stupendo con un Presidente che è entrato nel cuore di tutti. 
In foto io e i miei occhi innamorati (scusa @aimoneromizi ma Sergio è Sergio).",652.0,192236.0,FEED,IMAGE,https://www.instagram.com/p/CUFSSSGIS_5/,2021-09-21 11:49:20,2656.0,953.0,0.0,193842.0,1.0,2021.0,True,9.0,Tuesday,11.0,2667618775504859129,camihawke,15526265,1.0,feed,1632224960.0,,,Presidente della Republica,0.0,2.0,none,,,,,,,,,[],[],0.0,[],[],0.0,[],0.0,0.0,[],False,ok
Cuju9zEN2J2,image,multimodal_dataset_fixed\image\Cuju9zEN2J2,1,0,1,,0,,,18004942060852295,"Mio cugino, oltre a essere molto bello e simpatico, qualche settimana fa si è anche laureato. Classe 1997, storicamente una delle migliori annate di sempre se non la migliore (dopo il 1990, si intende).",214.0,97995.0,FEED,IMAGE,https://www.instagram.com/p/Cuju9zEN2J2/,2023-07-11 13:12:04,925738.0,341.0,0.0,98550.0,1.0,2023.0,True,7.0,Tuesday,13.0,3144563521693901430,camihawke,15526265,1.0,feed,1689081205.0,,,Biricchinopoli,0.0,0.0,none,,,,,,,,,['andrea._giussani'],['1396126478'],1.0,[],[],0.0,[],0.0,0.0,[],False,ok
CUSXdaSom-m,image,multimodal_dataset_fixed\image\CUSXdaSom-m,1,0,1,,0,,,17938754362620125,Domanda esistenziale in questa cupa domenica di pioggia: ma anche voi quando vedete persone fare jogging le guardate pensando sempre “ma che bravœa” o siete persone normali?,567.0,130973.0,FEED,IMAGE,https://www.instagram.com/p/CUSXdaSom-m/,2021-09-26 13:44:40,1870.0,680.0,0.0,132220.0,1.0,2021.0,True,9.0,Sunday,13.0,2671300705148628902,camihawke,15526265,1.0,feed,1632663880.0,,,Lady Cucito,0.0,0.0,none,,,,,,,,,[],[],0.0,[],[],0.0,[],0.0,0.0,[],False,ok
CUXNjl3IbP1,image,multimodal_dataset_fixed\image\CUXNjl3IbP1,1,0,1,,0,,,17891405129506625,"Cara nonna, ti sogno spesso. Mi manchi. Camilla",1087.0,216860.0,FEED,IMAGE,https://www.instagram.com/p/CUXNjl3IbP1/,2021-09-28 10:54:20,1833.0,2511.0,0.0,220459.0,1.0,2021.0,True,9.0,Tuesday,10.0,2672664524307411957,camihawke,15526265,1.0,feed,1632826460.0,,,Anni 90,0.0,0.0,none,,,,,,,,,[],[],0.0,[],[],0.0,[],0.0,0.0,[],False,ok
CUxUBdKIimu,image,multimodal_dataset_fixed\image\CUxUBdKIimu,1,0,1,,0,,,18204735451110400,Ho conosciuto oggi Positano e mi sta giá mega simpa: ci ho chiacchierato molto bene a pranzo.,114.0,122944.0,FEED,IMAGE,https://www.instagram.com/p/CUxUBdKIimu/,2021-10-08 14:11:06,2521.0,314.0,0.0,123372.0,1.0,2021.0,True,10.0,Friday,14.0,2680011314220378542,camihawke,15526265,1.0,feed,1633702266.0,,,Conosciamo nuovi amici,0.0,0.0,none,,,,,,,,,[],[],0.0,[],[],0.0,[],0.0,0.0,[],False,ok
CV71GvjISBM,image,multimodal_dataset_fixed\image\CV71GvjISBM,1,0,1,,0,,,17897527424301443,"Ieri vi ho raccontato un po’ della mia compagna di vita: l’emicrania. È iniziato tutto molti anni fa quando cominciai ad avere forti attacchi di mal di testa sporadici. Segnando sul calendario i giorni in cui comparivano i sintomi mi accorsi che coincidevano con l’arrivo delle mestruazioni. All’epoca prendevo la pillola da tanti anni e la ginecologa mi consiglió di interromperla, perchè le mie emicranie erano dovute all’improvviso calo di estrogeni dato dall’interruzione dell’assuzione nei sette giorni di sospensione. Feci comunque diverse analisi (ne soffrivo anche da bambina e all’epoca feci anche una risonanza alla testa da cui non emersero problemi particolari). Quando poi arrivó un attacco così forte che pensai di andare al pronto soccorso, decisi di interrompere la pillola anticoncezionale. Per un anno le cose effettivamente migliorarono, pensai di essere “guarita”. 
Poi tornarono peggio di prima. Constatai che i dolori erano cambiati, adesso arrivavano non più all’inizio ma alla fine del ciclo. Le emicranie mensili sono continuate fino a oggi, ora mi arrivano violente SIA all’inizio che alla fine del ciclo. 
Chi soffre di emicrania sa quanto questa sia un disturbo davvero invalidante, per minimo 2 giorni al mese non esisti, non puoì fare praticamente nulla senza doverti imbottire di farmaci. Ho voluto raccontarvi la mia esperienza un po’ per trovare conforto nel club di chi ha lo stesso problema, un po’ per condividere insieme eventuali strade praticabili: magnesio, agopuntura, osteopata? Non so. Io le ho provate quasi tutte. Se volete raccontare il vostro iter magari puó servire ad altre! ❤️ baci e ora aspetto che mi passi",1944.0,100919.0,FEED,IMAGE,https://www.instagram.com/p/CV71GvjISBM/,2021-11-06 12:43:59,2670.0,990.0,0.0,103854.0,1.0,2021.0,True,11.0,Saturday,12.0,2700985961375932492,camihawke,15526265,1.0,feed,1636202639.0,,,Emicrania,0.0,0.0,none,,,,,,,,,['alessioalbi'],['10718977'],1.0,[],[],0.0,[],0.0,0.0,[],False,ok
CVIjxMhIfUm,image,multimodal_dataset_fixed\image\CVIjxMhIfUm,1,0,1,,0,,,17938934188651263,"Il tour è stato e continua a essere bellissimo, ma lasciatemi dire che quando ho visto 865 persone che si sono prenotate per venire a sentire la mia presentazione del libro MAGISTRALMENTE condotta introdotta e presentata dal mio amico e fratello @claudiodibiagio, mi sono commossa. Grazie Torino, dal profondo del cuore❤️ #salto21 #pertuttoilrestodeimieisbagli #tour #salonedellibro",135.0,60248.0,FEED,IMAGE,https://www.instagram.com/p/CVIjxMhIfUm/,2021-10-17 14:51:13,1775.0,131.0,0.0,60514.0,1.0,2021.0,True,10.0,Sunday,14.0,2686554490049525030,camihawke,15526265,1.0,feed,1634482273.0,,,Salone Internazionale del Libro,4.0,1.0,none,,,,,,,,,[],[],0.0,[],[],0.0,[],0.0,0.0,[],False,ok
CVKxouUII4O,image,multimodal_dataset_fixed\image\CVKxouUII4O,1,0,1,,0,,,17910147905152273,"Nelle storie vi spiego meglio il tutto, ma ci tenevo a celebrare formalmente l’uscita del primo episodio di Tutte le volte che, podcast originale @spotifyitaly che abbiamo registrato (e stiamo ancora registrando) io e @alicelikeaudrey in questi ultimi mesi. 
L’idea è quella di una chiacchiera tra amici e amiche, voi, su macroargomenti come l’amicizia, le relazioni, il rapporto genitori figli, il cambiare cittá o lavoro (solo alcuni esempi), e di come spesso cambino le prospettive e i punti di vista arrivati alla soglia dei 30 anni. Speriamo di potervi tenere compagnia mentre andate al lavoro, in universitá, mentre cucinate o viaggiate, in un modo nuovo e forse più intimo. 
Cariche per questa nuova avventura! Ringraziamo sempre tutta @showreel_agency che, come sempre, ci ha supportato (e ha prodotto) questo nuovo progetto❤️ 
Speriamo di cuore possa piacervi!",108.0,23728.0,FEED,IMAGE,https://www.instagram.com/p/CVKxouUII4O/,2021-10-18 11:30:53,1076.0,425.0,0.0,24261.0,1.0,2021.0,True,10.0,Monday,11.0,2687178430467837454,camihawke,15526265,1.0,feed,1634556653.0,,,,0.0,3.0,none,,,,,,,,,['alicelikeaudrey' 'showreel_agency' 'spotifyitaly'],['2452651' '1651070153' '13743698303'],3.0,[],[],0.0,[],0.0,0.0,[],False,ok
CVm6krqL-8F,image,multimodal_dataset_fixed\image\CVm6krqL-8F,1,0,1,,0,,,17903728880155292,"A palma di Mallorca ho trovato questo bosco con una grande grotta, ci sono entrata e in lontananza ho intravisto un’angusta galleria che terminava con una porticina. 
L’ho aperta, ne è uscito un gran vento, e ora eccomi qui: io e me stessa nel 2054. #mum #qualitytime",140.0,98514.0,FEED,IMAGE,https://www.instagram.com/p/CVm6krqL-8F/,2021-10-29 09:47:42,2796.0,230.0,0.0,98884.0,1.0,2021.0,True,10.0,Friday,9.0,2695099034505309957,camihawke,15526265,1.0,feed,1635500862.0,,,,2.0,0.0,none,,,,,,,,,[],[],0.0,[],[],0.0,[],0.0,0.0,[],False,ok
CVP21X_oaJr,image,multimodal_dataset_fixed\image\CVP21X_oaJr,1,0,1,,0,,,18174281266081786,"La casa si costruisce in qualche mese ma si arreda negli anni, con i viaggi, le esperienze, i ricordi. Per questa ragione la nostra ha ancora molti spazi vuoti che aspettano il loro momento per essere riempiti. Devo dire però che questo bouquet di @thecolvinco.it in perfetta palette autunno riempie e riscalda tutto il salotto, in attesa di avere presto intorno compagni d’avventura con cui chiacchierare quando non li vede nessuno. #adv (se vi puó tornare utile con il codice PIANTINECARINE avete il 15% di sconto su tutto il sito🌷)",82.0,45217.0,FEED,IMAGE,https://www.instagram.com/p/CVP21X_oaJr/,2021-10-20 10:52:30,2761.0,377.0,0.0,45677.0,1.0,2021.0,True,10.0,Wednesday,10.0,2688608664970961515,camihawke,15526265,1.0,feed,1634727150.0,,,Piantine,1.0,1.0,none,,,,,,,,,[],[],0.0,[],[],0.0,[],0.0,0.0,[],False,ok
CVpgnV5LBT5,image,multimodal_dataset_fixed\image\CVpgnV5LBT5,1,0,1,,0,,,17906183045221260,"Oggi piove quindi posterò una foto di ieri quando abbiamo preso un bellissimo trenino d’epoca che dal centro di Palma ci ha portato a Soller. Guardando fuori dal finestrino ho immaginato come dovesse essere viaggiare su quei vagoni nella Spagna di fine ottocento, arrivare a destinazione stanchi morti dopo un lungo viaggio, andare in bagno e non avere neanche il piacere di potersi fare il bidet! Per fortuna ora le cose sono cambiat.. ah no spè",118.0,116947.0,FEED,IMAGE,https://www.instagram.com/p/CVpgnV5LBT5/,2021-10-30 09:58:36,2715.0,626.0,0.0,117691.0,1.0,2021.0,True,10.0,Saturday,9.0,2695829293013669113,camihawke,15526265,1.0,feed,1635587916.0,,,Viaggiando Con La Mente,0.0,0.0,none,,,,,,,,,[],[],0.0,[],[],0.0,[],0.0,0.0,[],False,ok
CVsh263oqzE,image,multimodal_dataset_fixed\image\CVsh263oqzE,1,0,1,,0,,,17903332148331676,"Stamattina io e mamma siamo ritornate in patria, nello zaino nuovi bellissimi ricordi, alcune risposte alle nostre curiosità ma soprattutto tante nuove domande, ad esempio: ma di chi è il piede destro in questa foto? Grazie se risponderete",31.0,43909.0,FEED,IMAGE,https://www.instagram.com/p/CVsh263oqzE/,2021-10-31 14:07:11,2170.0,70.0,0.0,44010.0,1.0,2021.0,True,10.0,Sunday,14.0,2696679186485128388,camihawke,15526265,1.0,feed,1635689231.0,,,Appena Tornata A Casa,0.0,0.0,none,,,,,,,,,[],[],0.0,[],[],0.0,[],0.0,0.0,[],False,ok
